Log2FC	FDR	RawPval	AUC	Group_01_mean	Background_mean	MeanDiff	Chr	Start	End	PeakScore	distToGeneStart	nearestGene	peakType	distToTSS	nearestTSS	GC	Status_Group_01	GeneDist	PeakID
4.14414486875108	0.761633472398867	0.157858273965312	0.505376344086022	0.0896839093147932	0	0.0896839093147932	chr07	18259905	18260405	7.63969	12463		Distal	12463	ENSDART00000173743	0.4411	open	_12463	chr07:18259905-18260405
4.14064858386705	0.761633472398867	0.0829874655175872	0.508064516129032	0.0894538154153539	0	0.0894538154153539	chr13	21100324	21100824	6.2477	243962		Distal	243962	ENSDART00000166738	0.3613	open	_243962	chr13:21100324-21100824
4.13988214732642	0.761633472398867	0.0829874655175872	0.508064516129032	0.0894034499571915	0	0.0894034499571915	chr15	40765151	40765651	2.54724	100090	fat3a	Intronic	27265	ENSDART00000184559	0.4052	open	fat3a_100090	chr15:40765151-40765651
4.13971436255663	0.761633472398867	0.0137453970913015	0.516129032258065	0.0893924277516828	0	0.0893924277516828	chr08	34780330	34780830	3.61593	13167		Distal	13167	ENSDART00000164901	0.6387	open	_13167	chr08:34780330-34780830
4.13689511004344	0.761633472398867	0.00769418969280449	0.518817204301075	0.0892074155297064	0	0.0892074155297064	chr11	27363771	27364271	9.68375	39953		Exonic	30	ENSDART00000172812	0.4152	open	_39953	chr11:27363771-27364271
4.13688655536461	0.761633472398867	0.0449203126741728	0.510752688172043	0.0892068546826359	0	0.0892068546826359	chr13	5147889	5148389	9.29635	68627	slc29a3	Distal	68627	ENSDART00000110248	0.3932	open	slc29a3_68627	chr13:5147889-5148389
4.13645470893876	0.761633472398867	0.157858273965312	0.505376344086022	0.0891785470343848	0	0.0891785470343848	chr06	12319640	12320140	7.59965	3451	si:dkey-276j7.2	Exonic	3451	ENSDART00000156854	0.3852	open	si:dkey-276j7.2_3451	chr06:12319640-12320140
4.13478047352774	0.761633472398867	0.0449203126741728	0.510752688172043	0.0890688805276157	0	0.0890688805276157	chr17	40969447	40969947	9.61538	13661	si:dkey-16j16.4	Distal	13661	ENSDART00000124715	0.481	open	si:dkey-16j16.4_13661	chr17:40969447-40969947
4.13309114826456	0.761633472398867	0.0247208348828	0.513440860215054	0.0889583545162296	0	0.0889583545162296	chr10	34870167	34870667	5.18824	1319	dclk1a	Exonic	249	ENSDART00000161272	0.503	open	dclk1a_1319	chr10:34870167-34870667
4.13061990211127	0.761633472398867	0.0137453970913015	0.516129032258065	0.0887969034092571	0	0.0887969034092571	chr22	1921843	1922343	6.37117	199	znf1181	Promoter	199	ENSDART00000165758	0.4232	open	znf1181_199	chr22:1921843-1922343
4.130130593576	0.761633472398867	0.157858273965312	0.505376344086022	0.0887649687597999	0	0.0887649687597999	chr07	29864239	29864739	5.15168	940	tln2a	Intronic	916	ENSDART00000134068	0.3852	open	tln2a_940	chr07:29864239-29864739
4.12907125814698	0.761633472398867	0.0449203126741728	0.510752688172043	0.088695868485284	0	0.088695868485284	chr03	24208283	24208783	5.02781	1289	adsl	Intronic	1150	ENSDART00000136400	0.3752	open	adsl_1289	chr03:24208283-24208783
4.1275232509791	0.761633472398867	0.157858273965312	0.505376344086022	0.0885949834362058	0	0.0885949834362058	chr16	39939071	39939571	15.50016	38655	rbms3	Distal	38655	ENSDART00000136719	0.521	open	rbms3_38655	chr16:39939071-39939571
4.12710796179656	0.761633472398867	0.0829874655175872	0.508064516129032	0.0885679370692456	0	0.0885679370692456	chr02	36931644	36932144	1.0357	358	map1sb	Intronic	358	ENSDART00000124217	0.3573	open	map1sb_358	chr02:36931644-36932144
4.12511658982278	0.761633472398867	0.0449203126741728	0.510752688172043	0.0884383539283242	0	0.0884383539283242	chr09	28278847	28279347	4.11016	3496	creb1b	Distal	3496	ENSDART00000170094	0.4451	open	creb1b_3496	chr09:28278847-28279347
4.12422574730688	0.761633472398867	0.0449203126741728	0.510752688172043	0.088380442643079	0	0.088380442643079	chr07	34222175	34222675	1.02324	2585	crybgx	Distal	2585	ENSDART00000049588	0.3633	open	crybgx_2585	chr07:34222175-34222675
4.12168024920038	0.761633472398867	0.0247208348828	0.513440860215054	0.0882151635676775	0	0.0882151635676775	chr05	19400161	19400661	3.48505	244	foxn4	Promoter	244	ENSDART00000008994	0.4291	open	foxn4_244	chr05:19400161-19400661
4.11932389215463	0.761633472398867	0.0829874655175872	0.508064516129032	0.0880624251163157	0	0.0880624251163157	chr23	36092963	36093463	7.27069	2046	hoxc9a	Exonic	2046	ENSDART00000127384	0.3174	open	hoxc9a_2046	chr23:36092963-36093463
4.11881335884577	0.761633472398867	0.0829874655175872	0.508064516129032	0.0880293653475422	0	0.0880293653475422	chr17	35193836	35194336	12.51159	44272	itgb1bp1	Intronic	44225	ENSDART00000135414	0.3573	open	itgb1bp1_44272	chr17:35193836-35194336
4.11879409234453	0.761633472398867	0.0829874655175872	0.508064516129032	0.088028117967362	0	0.088028117967362	chr06	9191720	9192220	5.98287	10	sft2d2b	Promoter	10	ENSDART00000150916	0.3792	open	sft2d2b_10	chr06:9191720-9192220
4.11709740586286	0.761633472398867	0.0829874655175872	0.508064516129032	0.0879183338960408	0	0.0879183338960408	chr21	4195574	4196074	23.8686	48689	uck1	Intronic	9035	ENSDART00000146541	0.4611	open	uck1_48689	chr21:4195574-4196074
4.11599513183294	0.761633472398867	0.0449203126741728	0.510752688172043	0.0878470804278226	0	0.0878470804278226	chr25	4192442	4192942	5.98287	54	ppp1r32	Promoter	54	ENSDART00000153832	0.3752	open	ppp1r32_54	chr25:4192442-4192942
4.11547303335476	0.761633472398867	0.0449203126741728	0.510752688172043	0.0878133498050602	0	0.0878133498050602	chr03	37670825	37671325	6.51641	21638	gosr2	Intronic	899	ENSDART00000151745	0.4471	open	gosr2_21638	chr03:37670825-37671325
4.11360279690904	0.761633472398867	0.157858273965312	0.505376344086022	0.0876926216972493	0	0.0876926216972493	chr23	40984147	40984647	5.51969	32953	reps2	Intronic	32953	ENSDART00000115161	0.4451	open	reps2_32953	chr23:40984147-40984647
4.10955895556168	0.761633472398867	0.0449203126741728	0.510752688172043	0.0874321167707209	0	0.0874321167707209	chr17	9025759	9026259	8.94247	37634	akap6	Intronic	8233	ENSDART00000185407	0.3453	open	akap6_37634	chr17:9025759-9026259
4.10797053434895	0.761633472398867	0.0247208348828	0.513440860215054	0.0873299899880592	0	0.0873299899880592	chr16	34065059	34065559	5.64188	18575	tent5ba	Distal	18575	ENSDART00000058424	0.4511	open	tent5ba_18575	chr16:34065059-34065559
4.10782471015977	0.761633472398867	0.0829874655175872	0.508064516129032	0.087320619925494	0	0.087320619925494	chr13	28821849	28822349	2.54724	2330		Exonic	257	ENSDART00000179900	0.3832	open	_2330	chr13:28821849-28822349
4.10521035728041	0.761633472398867	0.0554386451461503	0.513527575442248	0.159144637690799	0.00418303834883786	0.154961599341961	chr12	10351765	10352265	6.2477	13	tut1	Promoter	13	ENSDART00000079945	0.3673	open	tut1_13	chr12:10351765-10352265
4.10496792576288	0.761633472398867	0.157858273965312	0.505376344086022	0.087137245604494	0	0.087137245604494	chr24	26399399	26399899	4.00051	25	zgc:194621	Promoter	25	ENSDART00000112317	0.4012	open	zgc:194621_25	chr24:26399399-26399899
4.10418099323554	0.761633472398867	0.0829874655175872	0.508064516129032	0.0870867968961967	0	0.0870867968961967	chr10	3690892	3691392	4.11016	77623		Distal	77623	ENSDART00000176563	0.493	open	_77623	chr10:3690892-3691392
4.10239956445358	0.761633472398867	0.0829874655175872	0.508064516129032	0.0869726945790348	0	0.0869726945790348	chr05	1847716	1848216	4.11016	10705		Intronic	10705	ENSDART00000116515	0.4251	open	_10705	chr05:1847716-1848216
4.10224516094271	0.761633472398867	0.157858273965312	0.505376344086022	0.0869628115113123	0	0.0869628115113123	chr11	40426628	40427128	2.54724	7902	trim62.1	Distal	7902	ENSDART00000086296	0.4291	open	trim62.1_7902	chr11:40426628-40427128
4.10072081047103	0.761633472398867	0.0247208348828	0.513440860215054	0.0868652975561157	0	0.0868652975561157	chr23	29943390	29943890	2.59504	22825	dvl1a	Distal	22825	ENSDART00000143583	0.4351	open	dvl1a_22825	chr23:29943390-29943890
4.09980384888156	0.761633472398867	0.319919337758818	0.502688172043011	0.0868066883796023	0	0.0868066883796023	chr05	264314	264814	2.59504	14485	trabd2a	Intronic	14485	ENSDART00000127504	0.4591	open	trabd2a_14485	chr05:264314-264814
4.09980384888156	0.761633472398867	0.319919337758818	0.502688172043011	0.0868066883796023	0	0.0868066883796023	chr17	37373146	37373646	6.2477	16720		Distal	16720	ENSDART00000185694	0.4032	open	_16720	chr17:37373146-37373646
4.09980384888156	0.761633472398867	0.319919337758818	0.502688172043011	0.0868066883796023	0	0.0868066883796023	chr19	40833939	40834439	2.59504	1695	si:ch211-120e1.1	Intronic	1695	ENSDART00000145421	0.3892	open	si:ch211-120e1.1_1695	chr19:40833939-40834439
4.09980384888156	0.761633472398867	0.319919337758818	0.502688172043011	0.0868066883796023	0	0.0868066883796023	chr23	2955880	2956380	2.59504	41552	zgc:158828	Distal	38737	ENSDART00000150019	0.3792	open	zgc:158828_41552	chr23:2955880-2956380
4.09973997431843	0.761633472398867	0.0449203126741728	0.510752688172043	0.0868026071147372	0	0.0868026071147372	chr01	30366031	30366531	2.54724	542	si:dkey-22o12.2	Intronic	542	ENSDART00000125759	0.4072	open	si:dkey-22o12.2_542	chr01:30366031-30366531
4.09820712084621	0.761633472398867	0.0829874655175872	0.508064516129032	0.0867047196301749	0	0.0867047196301749	chr24	86273	86773	4.11016	5869	reck	Exonic	4995	ENSDART00000192139	0.5349	open	reck_5869	chr24:86273-86773
4.09794476019262	0.761633472398867	0.0829874655175872	0.508064516129032	0.086687975792533	0	0.086687975792533	chr18	864000	864500	4.72793	33383	ENSDARG00000117787	Exonic	29323	ENSDART00000150959	0.485	open	ENSDARG00000117787_33383	chr18:864000-864500
4.09715290381647	0.761633472398867	0.0449203126741728	0.510752688172043	0.0866374580369346	0	0.0866374580369346	chr11	14288958	14289458	4.42276	5802	si:ch211-262i1.4	Exonic	1780	ENSDART00000180903	0.3912	open	si:ch211-262i1.4_5802	chr11:14288958-14289458
4.09593576083708	0.761633472398867	0.157858273965312	0.505376344086022	0.0865598624806978	0	0.0865598624806978	chr19	29665469	29665969	5.18824	119492	ENSDARG00000082530	Distal	119492	ENSDART00000117629	0.4112	open	ENSDARG00000082530_119492	chr19:29665469-29665969
4.09506354284006	0.761633472398867	0.0829874655175872	0.508064516129032	0.0865042969061419	0	0.0865042969061419	chr15	3859162	3859662	5.73929	34294		Intronic	34294	ENSDART00000183315	0.3952	open	_34294	chr15:3859162-3859662
4.09446321544862	0.761633472398867	0.0449203126741728	0.510752688172043	0.0864660719248252	0	0.0864660719248252	chr07	58041020	58041520	6.92227	89432	ank2b	Intronic	57543	ENSDART00000147287	0.5289	open	ank2b_89432	chr07:58041020-58041520
4.09267960388635	0.761633472398867	0.0829874655175872	0.508064516129032	0.0863525968161892	0	0.0863525968161892	chr25	12551910	12552410	5.15168	36418	si:ch211-280a23.2	Distal	36418	ENSDART00000159487	0.4491	open	si:ch211-280a23.2_36418	chr25:12551910-12552410
4.09028684661608	0.761633472398867	0.0449203126741728	0.510752688172043	0.0862005874358439	0	0.0862005874358439	chr23	19473425	19473925	3.61593	12895	tasorb	Distal	10484	ENSDART00000137026	0.3154	open	tasorb_12895	chr23:19473425-19473925
4.09007806284423	0.761633472398867	0.157858273965312	0.505376344086022	0.0861873355751139	0	0.0861873355751139	chr10	45128863	45129363	10.72132	18891	ogdhb	Intronic	737	ENSDART00000164805	0.4691	open	ogdhb_18891	chr10:45128863-45129363
4.08998046677855	0.761633472398867	0.0829874655175872	0.508064516129032	0.0861811416447366	0	0.0861811416447366	chr01	25813153	25813653	5.73929	11754	gucy1b1	Exonic	8760	ENSDART00000132082	0.3453	open	gucy1b1_11754	chr01:25813153-25813653
4.0891543117057	0.761633472398867	0.0247208348828	0.513440860215054	0.0861287265288754	0	0.0861287265288754	chr03	25814371	25814871	2.59504	523	ntn1b	Promoter	523	ENSDART00000169706	0.3533	open	ntn1b_523	chr03:25814371-25814871
4.08707324228316	0.761633472398867	0.0449203126741728	0.510752688172043	0.0859968267719626	0	0.0859968267719626	chr23	36482932	36483432	6.92227	7931		Intronic	7931	ENSDART00000117441	0.3293	open	_7931	chr23:36482932-36483432
4.08567443471338	0.761633472398867	0.0829874655175872	0.508064516129032	0.0859082761519056	0	0.0859082761519056	chr06	19952459	19952959	3.3727	18945	pik3r5	Intronic	2601	ENSDART00000181632	0.3952	open	pik3r5_18945	chr06:19952459-19952959
4.0840510935132	0.761633472398867	0.0449203126741728	0.510752688172043	0.0858056191513049	0	0.0858056191513049	chr05	68379332	68379832	12.65507	46500	h1m	Distal	46500	ENSDART00000168786	0.3992	open	h1m_46500	chr05:68379332-68379832
4.08295270532375	0.761633472398867	0.0829874655175872	0.508064516129032	0.0857362246688968	0	0.0857362246688968	chr11	22067555	22068055	18.57007	42081	si:dkey-91m3.1	Intronic	42081	ENSDART00000122136	0.4152	open	si:dkey-91m3.1_42081	chr11:22067555-22068055
4.0825427534256	0.761633472398867	0.175053050889713	0.508122326280495	0.172474569841022	0.00512121369767522	0.167353356143347	chr08	43583316	43583816	2.54724	8630	ncor2	Distal	8630	ENSDART00000051139	0.4172	open	ncor2_8630	chr08:43583316-43583816
4.08034902560267	0.761633472398867	0.0247208348828	0.513440860215054	0.0855719390762928	0	0.0855719390762928	chr07	50794844	50795344	9.343	1327	dthd1	Promoter	1327	ENSDART00000123868	0.3633	open	dthd1_1327	chr07:50794844-50795344
4.07856613866397	0.761633472398867	0.0449203126741728	0.510752688172043	0.0854596143300585	0	0.0854596143300585	chr08	54222873	54223373	4.11016	192	trh	Exonic	192	ENSDART00000018054	0.5669	open	trh_192	chr08:54222873-54223373
4.07754268061989	0.761633472398867	0.319919337758818	0.502688172043011	0.0853951975116412	0	0.0853951975116412	chr07	64953442	64953942	9.93397	16788	adgrg3	Intronic	16788	ENSDART00000114592	0.3772	open	adgrg3_16788	chr07:64953442-64953942
4.07754268061989	0.761633472398867	0.319919337758818	0.502688172043011	0.0853951975116412	0	0.0853951975116412	chr10	37159812	37160312	2.54724	12392		Exonic	12392	ENSDART00000179035	0.4012	open	_12392	chr10:37159812-37160312
4.07703299883871	0.761633472398867	0.157858273965312	0.505376344086022	0.0853631349978253	0	0.0853631349978253	chr08	4671021	4671521	3.3727	23186	zgc:63587	Intronic	23186	ENSDART00000019828	0.3713	open	zgc:63587_23186	chr08:4671021-4671521
4.07101017133976	0.761633472398867	0.0829874655175872	0.508064516129032	0.0849851139714621	0	0.0849851139714621	chr01	52387794	52388294	5.18824	4466	si:ch211-217k17.8	Distal	4466	ENSDART00000144025	0.2954	open	si:ch211-217k17.8_4466	chr01:52387794-52388294
4.06896900557022	0.761633472398867	0.0247208348828	0.513440860215054	0.08485735842093	0	0.08485735842093	chr16	22111746	22112246	8.07177	47475		Distal	47475	ENSDART00000138419	0.4251	open	_47475	chr16:22111746-22112246
4.06729699035721	0.761633472398867	0.0137453970913015	0.516129032258065	0.0847528424102787	0	0.0847528424102787	chr11	5039385	5039885	8.07177	85670	ptprga	Intronic	85670	ENSDART00000092552	0.3792	open	ptprga_85670	chr11:5039385-5039885
4.06640982856089	0.761633472398867	0.0449203126741728	0.510752688172043	0.0846974359737336	0	0.0846974359737336	chr06	33810809	33811309	4.14015	2228		Intronic	2228	ENSDART00000157460	0.3952	open	_2228	chr06:33810809-33811309
4.06561219842354	0.761633472398867	0.0449203126741728	0.510752688172043	0.0846476501892297	0	0.0846476501892297	chr19	26144010	26144510	3.68628	48561		Intronic	48561	ENSDART00000190756	0.2934	open	_48561	chr19:26144010-26144510
4.06298861444793	0.761633472398867	0.0247208348828	0.513440860215054	0.0844840876364823	0	0.0844840876364823	chr07	61877017	61877517	5.02781	625		Exonic	625	ENSDART00000165409	0.3353	open	_625	chr07:61877017-61877517
4.06279211092998	0.761633472398867	0.0829874655175872	0.508064516129032	0.0844718489526589	0	0.0844718489526589	chr09	43281832	43282332	19.91212	49312		Intronic	49312	ENSDART00000180798	0.483	open	_49312	chr09:43281832-43282332
4.06246855138163	0.761633472398867	0.0449203126741728	0.510752688172043	0.0844517005635596	0	0.0844517005635596	chr07	22659908	22660408	6.37117	2591	ponzr5	Exonic	2470	ENSDART00000146081	0.3613	open	ponzr5_2591	chr07:22659908-22660408
4.06189654256194	0.761633472398867	0.0829874655175872	0.508064516129032	0.0844160920340576	0	0.0844160920340576	chr09	21147149	21147649	1.02324	536	hao2	Intronic	536	ENSDART00000136365	0.3134	open	hao2_536	chr09:21147149-21147649
4.05950665165407	0.761633472398867	0.0449203126741728	0.510752688172043	0.0842674698539218	0	0.0842674698539218	chr18	27728818	27729318	10.67064	3216	tspan18b	Distal	3216	ENSDART00000141835	0.3752	open	tspan18b_3216	chr18:27728818-27729318
4.05827834314567	0.761633472398867	0.0449203126741728	0.510752688172043	0.0841911797193412	0	0.0841911797193412	chr05	43076516	43077016	4.12072	3814	wdr54	Intronic	3812	ENSDART00000026020	0.3553	open	wdr54_3814	chr05:43076516-43077016
4.05798936004258	0.761633472398867	0.0137453970913015	0.516129032258065	0.084173240440373	0	0.084173240440373	chr25	36366621	36367121	1.0357	651	si:ch211-113a14.19	Promoter	651	ENSDART00000181344	0.3353	open	si:ch211-113a14.19_651	chr25:36366621-36367121
4.05114983386184	0.761633472398867	0.157858273965312	0.505376344086022	0.0837497086559352	0	0.0837497086559352	chr21	37629721	37630221	2.54724	31598	ndfip1l	Distal	20299	ENSDART00000172087	0.4491	open	ndfip1l_31598	chr21:37629721-37630221
4.05024937531467	0.761633472398867	0.319919337758818	0.502688172043011	0.0836940979596165	0	0.0836940979596165	chr01	46861949	46862449	8.94247	13293	agpat3	Intronic	8	ENSDART00000145167	0.4132	open	agpat3_13293	chr01:46861949-46862449
4.05024937531467	0.761633472398867	0.319919337758818	0.502688172043011	0.0836940979596165	0	0.0836940979596165	chr06	36498288	36498788	4.33746	3791		Intronic	3791	ENSDART00000141053	0.4152	open	_3791	chr06:36498288-36498788
4.05024937531467	0.761633472398867	0.319919337758818	0.502688172043011	0.0836940979596165	0	0.0836940979596165	chr11	34183730	34184230	2.59504	4365	atp13a3	Intronic	4365	ENSDART00000172978	0.4032	open	atp13a3_4365	chr11:34183730-34184230
4.05024937531467	0.761633472398867	0.319919337758818	0.502688172043011	0.0836940979596165	0	0.0836940979596165	chr15	1065668	1066168	1.02324	350	aadac	Exonic	350	ENSDART00000093133	0.4551	open	aadac_350	chr15:1065668-1066168
4.05024937531467	0.761633472398867	0.319919337758818	0.502688172043011	0.0836940979596165	0	0.0836940979596165	chr25	3959235	3959735	17.98045	20097	myrf	Intronic	19802	ENSDART00000157117	0.4471	open	myrf_20097	chr25:3959235-3959735
4.04909840393075	0.761633472398867	0.0247208348828	0.513440860215054	0.0836230665607042	0	0.0836230665607042	chr18	23763813	23764313	4.05169	69844		Distal	69844	ENSDART00000155068	0.479	open	_69844	chr18:23763813-23764313
4.04883314334945	0.761633472398867	0.0983556681715481	0.510824950861371	0.181934549367029	0.00594095548299314	0.175993593884035	chr14	22332672	22333172	3.68628	39134	atp10b	Exonic	14165	ENSDART00000159085	0.4691	open	atp10b_39134	chr14:22332672-22333172
4.04882263785114	0.761633472398867	0.0247208348828	0.513440860215054	0.0836060562623669	0	0.0836060562623669	chr11	3862258	3862758	8.76999	2963	gata2a	Intronic	1973	ENSDART00000082425	0.3932	open	gata2a_2963	chr11:3862258-3862758
4.04690980171402	0.761633472398867	0.0449203126741728	0.510752688172043	0.0834881547252748	0	0.0834881547252748	chr11	27299947	27300447	24.75052	25841	fbln2	Intronic	25841	ENSDART00000113707	0.4291	open	fbln2_25841	chr11:27299947-27300447
4.04628755107307	0.761633472398867	0.0247208348828	0.513440860215054	0.0834498347292967	0	0.0834498347292967	chr04	1516937	1517437	2.71362	470	slc38a4	Intronic	470	ENSDART00000150198	0.3852	open	slc38a4_470	chr04:1516937-1517437
4.04439081524738	0.761633472398867	0.0829874655175872	0.508064516129032	0.0833331301675337	0	0.0833331301675337	chr05	68765056	68765556	4.11016	17334	mepce	Distal	14440	ENSDART00000188039	0.3932	open	mepce_17334	chr05:68765056-68765556
4.04386027339014	0.761633472398867	0.0829874655175872	0.508064516129032	0.0833005138243747	0	0.0833005138243747	chr08	23599241	23599741	16.08329	12970	slc38a5b	Intronic	394	ENSDART00000183096	0.3733	open	slc38a5b_12970	chr08:23599241-23599741
4.03877036324797	0.761633472398867	0.0449203126741728	0.510752688172043	0.0829882080672937	0	0.0829882080672937	chr08	22783091	22783591	9.56507	6189	ENSDARG00000085083	Intronic	118	ENSDART00000138062	0.3493	open	ENSDARG00000085083_6189	chr08:22783091-22783591
4.03699734431446	0.761633472398867	0.0449203126741728	0.510752688172043	0.0828796779989557	0	0.0828796779989557	chr08	34433866	34434366	5.51969	228		Promoter	228	ENSDART00000190246	0.3433	open	_228	chr08:34433866-34434366
4.03530090832082	0.761633472398867	0.157858273965312	0.505376344086022	0.0827759605146633	0	0.0827759605146633	chr19	33739388	33739888	5.02781	95757	si:ch73-302o18.2	Intronic	7150	ENSDART00000010294	0.4072	open	si:ch73-302o18.2_95757	chr19:33739388-33739888
4.03446586974618	0.761633472398867	0.157858273965312	0.505376344086022	0.0827249523156065	0	0.0827249523156065	chr13	11993549	11994049	4.05169	7044	npm3	Intronic	7044	ENSDART00000164214	0.4251	open	npm3_7044	chr13:11993549-11994049
4.03407467674517	0.761633472398867	0.0829874655175872	0.508064516129032	0.0827010665065033	0	0.0827010665065033	chr01	24059247	24059747	9.61538	16745	mab21l2	Intronic	16745	ENSDART00000014608	0.477	open	mab21l2_16745	chr01:24059247-24059747
4.03362725118143	0.761633472398867	0.0449203126741728	0.510752688172043	0.0826737551387148	0	0.0826737551387148	chr10	27537174	27537674	11.79743	123061		Intronic	29056	ENSDART00000078920	0.4551	open	_123061	chr10:27537174-27537674
4.03087102945805	0.761633472398867	0.0449203126741728	0.510752688172043	0.0825056988860303	0	0.0825056988860303	chr03	43121480	43121980	9.343	19719	micall2a	Exonic	19621	ENSDART00000165708	0.479	open	micall2a_19719	chr03:43121480-43121980
4.03028438934014	0.761633472398867	0.0449203126741728	0.510752688172043	0.0824699708561053	0	0.0824699708561053	chr06	41460177	41460677	10.62942	3357	twf2a	Exonic	3357	ENSDART00000132172	0.3673	open	twf2a_3357	chr06:41460177-41460677
4.029251737569	0.761633472398867	0.157858273965312	0.505376344086022	0.0824071147485873	0	0.0824071147485873	chr20	52026693	52027193	3.77093	37083		Distal	37083	ENSDART00000194125	0.3992	open	_37083	chr20:52026693-52027193
4.02805609510165	0.761633472398867	0.0829874655175872	0.508064516129032	0.0823343938004947	0	0.0823343938004947	chr11	30103326	30103826	5.07395	2318		Exonic	2318	ENSDART00000178315	0.4232	open	_2318	chr11:30103326-30103826
4.02715703468415	0.761633472398867	0.157858273965312	0.505376344086022	0.0822797511460777	0	0.0822797511460777	chr09	35936956	35937456	7.24068	35651	atp1a1b	Distal	35651	ENSDART00000005086	0.3772	open	atp1a1b_35651	chr09:35936956-35937456
4.02455395795058	0.761633472398867	0.0449203126741728	0.510752688172043	0.0821217345112156	0	0.0821217345112156	chr15	25605052	25605552	2.59504	20413	si:dkey-54n8.2	Intronic	7811	ENSDART00000182431	0.477	open	si:dkey-54n8.2_20413	chr15:25605052-25605552
4.02368492302597	0.761633472398867	0.0829874655175872	0.508064516129032	0.0820690442427645	0	0.0820690442427645	chr12	8484486	8484986	5.73929	9867	adoa	Exonic	1593	ENSDART00000062855	0.5928	open	adoa_9867	chr12:8484486-8484986
4.02040244811318	0.761633472398867	0.00580254451113779	0.524280263614291	0.262624594660221	0.0111385040232576	0.251486090636963	chr21	16204671	16205171	32.90067	14478	tnfrsfa	Intronic	14478	ENSDART00000124871	0.4172	open	tnfrsfa_14478	chr21:16204671-16205171
4.0129326389001	0.761633472398867	0.157858273965312	0.505376344086022	0.0814197437554265	0	0.0814197437554265	chr01	10118289	10118789	5.15168	83	lratb.2	Promoter	83	ENSDART00000152432	0.4551	open	lratb.2_83	chr01:10118289-10118789
4.01249531932863	0.761633472398867	0.0137453970913015	0.516129032258065	0.0813934375199038	0	0.0813934375199038	chr03	19925556	19926056	8.26211	11473	vat1	Intronic	11473	ENSDART00000078982	0.3952	open	vat1_11473	chr03:19925556-19926056
4.01159270998012	0.761633472398867	0.0829874655175872	0.508064516129032	0.0813391677545864	0	0.0813391677545864	chr24	34217153	34217653	9.343	101888		Intronic	101888	ENSDART00000169808	0.485	open	_101888	chr24:34217153-34217653
4.01112365773986	0.761633472398867	0.0829874655175872	0.508064516129032	0.0813109791959306	0	0.0813109791959306	chr18	6130806	6131306	2.54724	4549	si:ch1073-390k14.1	Exonic	4549	ENSDART00000125725	0.511	open	si:ch1073-390k14.1_4549	chr18:6130806-6131306
4.00823746759307	0.761633472398867	0.0180736053992065	0.518875014452538	0.270092526631671	0.0117424363263632	0.258350090305308	chr07	28502789	28503289	8.26211	39932	trim66	Exonic	1967	ENSDART00000173592	0.4491	open	trim66_39932	chr07:28502789-28503289
4.00692091260854	0.761633472398867	0.157858273965312	0.505376344086022	0.0810588160086431	0	0.0810588160086431	chr07	24109415	24109915	1.02324	2818	ajuba	Intronic	2818	ENSDART00000111923	0.4631	open	ajuba_2818	chr07:24109415-24109915
4.00516136753934	0.761633472398867	0.0829874655175872	0.508064516129032	0.0809534618977957	0	0.0809534618977957	chr09	49803635	49804135	8.07177	1332		Exonic	1332	ENSDART00000179290	0.4511	open	_1332	chr09:49803635-49804135
4.00475759296794	0.761633472398867	0.0554386451461503	0.513527575442248	0.168384111587306	0.0054479301317074	0.162936181455598	chr11	21319212	21319712	8.42236	44371	si:dkey-85p17.3	Intronic	15009	ENSDART00000163008	0.3972	open	si:dkey-85p17.3_44371	chr11:21319212-21319712
4.00422365323631	0.761633472398867	0.0449203126741728	0.510752688172043	0.0808973679980596	0	0.0808973679980596	chr21	4691660	4692160	12.34712	3672	cdk5rap2	Intronic	3672	ENSDART00000031425	0.3733	open	cdk5rap2_3672	chr21:4691660-4692160
4.00305072351196	0.761633472398867	0.157858273965312	0.505376344086022	0.0808272548597989	0	0.0808272548597989	chr06	3932743	3933243	9.71452	1744	dync1i2b	Promoter	1744	ENSDART00000159673	0.3174	open	dync1i2b_1744	chr06:3932743-3933243
4.00266017759133	0.761633472398867	0.0247208348828	0.513440860215054	0.0808039222035443	0	0.0808039222035443	chr03	22560663	22561163	8.17071	8073		Distal	8073	ENSDART00000170501	0.3134	open	_8073	chr03:22560663-22561163
4.00217125341876	0.761633472398867	0.0829874655175872	0.508064516129032	0.0807747209689134	0	0.0807747209689134	chr19	336315	336815	9.93397	937		Exonic	211	ENSDART00000138837	0.4651	open	_937	chr19:336315-336815
4.00119322754386	0.761633472398867	0.175053050889713	0.508122326280495	0.160279631715686	0.00496859474642	0.155311036969266	chr09	11878619	11879119	9.71452	23563		Distal	23563	ENSDART00000146731	0.4072	open	_23563	chr09:11878619-11879119
3.99514206035136	0.761633472398867	0.0449203126741728	0.510752688172043	0.0803559910292799	0	0.0803559910292799	chr22	12449991	12450491	5.02781	18632	rnd3a	Distal	18632	ENSDART00000108609	0.3333	open	rnd3a_18632	chr22:12449991-12450491
3.99261747353645	0.761633472398867	0.157858273965312	0.505376344086022	0.0802060983264141	0	0.0802060983264141	chr20	51875100	51875600	4.97864	43533	mia3	Distal	42319	ENSDART00000074330	0.3413	open	mia3_43533	chr20:51875100-51875600
