"Gene","waldStat","df","pvalue","FDR"
"s1pr2",2.11947343822315,5,0.832378871545369,0.989116726580972
"crybb1",0.870720306969772,3,0.832487297385765,0.989116726580972
"atp13a3",2.11709218710416,5,0.832717396449439,0.989116726580972
"asip2b",2.1105660895969,5,0.83364430054188,0.989116726580972
"pla2g4aa",2.10654594130242,5,0.834214650471414,0.989116726580972
"pde10a",2.1045144877088,5,0.834502673912764,0.989116726580972
"mxra5a",0.360309814084217,2,0.835140832194595,0.989116726580972
"hist1h4l.9",2.09974425345061,5,0.835178517137532,0.989116726580972
"dct",2.09647228611797,5,0.835641687897376,0.989116726580972
"crygm2d13",0.357063932613863,2,0.836497316720029,0.989516129781144
"si:dkey-201c13.2",0.355919498350202,2,0.836976111789693,0.989516129781144
"neo1a",2.07947325569798,5,0.83804273750055,0.990187401153924
"aif1l",2.0690642836167,5,0.839508527895483,0.990320450317342
"ADGRL3",2.06822587981083,5,0.839626443275192,0.990320450317342
"cdc42ep3",0.349535399940297,2,0.839652049311882,0.990320450317342
"tirap",2.05627685278881,5,0.84130455465434,0.991207088786163
"grk1a",0.345370294612592,2,0.841402490984728,0.991207088786163
"rgs12a",2.04692893980874,5,0.842614167842022,0.991464161710748
"pvalb2",2.04339010757319,5,0.843109206086942,0.991464161710748
"AL772219.1",0.826497908200582,3,0.843119146079467,0.991464161710748
"agbl4",1.39530820146908,4,0.845010062500031,0.993099451783637
"zgc:92912",1.39165147511775,4,0.845644724862766,0.993257265593248
"znf385b",2.01431829864552,5,0.847160300227232,0.993583976281994
"slc29a1b",2.01259630289061,5,0.847399366224054,0.993583976281994
"ccdc141",2.01241507890581,5,0.847424519821368,0.993583976281994
"prkcda",0.326157851607522,2,0.849524136393278,0.994992340677028
"gdf11",0.324552392998788,2,0.850206348091356,0.994992340677028
"cracr2ab",1.98865166597778,5,0.850713057574873,0.994992340677028
"tmtopsb",1.35767974885686,4,0.851516100646775,0.994992340677028
"zgc:153704",1.97973512293503,5,0.851941907212466,0.994992340677028
"si:dkey-261m9.6",1.9760581164225,5,0.85244784104373,0.994992340677028
"ak5l",1.97585013235533,5,0.852476444016801,0.994992340677028
"CABZ01027646.1",1.97469151894239,5,0.852635753900063,0.994992340677028
"CR352265.3",0.782340388967415,3,0.853686148011372,0.995172817383834
"CR589876.1",1.34443238046803,4,0.853793102269354,0.995172817383834
"CR925763.1",1.33746036809977,4,0.854988538258687,0.995397698496477
"si:ch211-156j22.4",1.95569264156291,5,0.855241224256795,0.995397698496477
"sostdc1a",1.95387054638508,5,0.855490414929466,0.995397698496477
"f13a1b",0.309607668084275,2,0.856583193466202,0.99587414607583
"zgc:112332",1.94352258001362,5,0.856903295464744,0.99587414607583
"phlda2",1.93653614851736,5,0.857854961043557,0.996396780381194
"si:ch211-264f5.8",0.298965305181739,2,0.861153376670077,0.999385824114435
"CABZ01087025.3",0.747851478127033,3,0.861895164747997,0.999385824114435
"grna",0.297142001976876,2,0.861938806490636,0.999385824114435
"itga2.2",0.290468699592589,2,0.864819599064143,0.999999999955848
"CT009597.1",0.735044524112579,3,0.864931783490812,0.999999999955848
"gpr22b",0.729557110469653,3,0.866230770871558,0.999999999955848
"mthfsd",1.87147656159285,5,0.866627546930278,0.999999999955848
"CABZ01072077.1",1.26805434179169,4,0.866771797542263,0.999999999955848
"ftr69",0.284416177480886,2,0.867440733054568,0.999999999955848
"pnp5b",1.85229596578264,5,0.869181864570722,0.999999999955848
"ptprc",0.715068173860427,3,0.869654169628234,0.999999999955848
"cdh7a",0.714994248661408,3,0.869671611697749,0.999999999955848
"pde3a",1.25075968116842,4,0.869672735611464,0.999999999955848
"si:ch211-121a2.4",1.84412057388967,5,0.870266016169809,0.999999999955848
"MFAP4.3",1.84254597345411,5,0.870474508566732,0.999999999955848
"zfpm2a",1.8420321461095,5,0.870542521999545,0.999999999955848
"agbl4.1",1.8278043123433,5,0.872421423324801,0.999999999955848
"nmur3",0.271597191819891,2,0.873018444268888,0.999999999955848
"FP016248.1",1.82262692324282,5,0.87310302425874,0.999999999955848
"BX901968.1",0.269979543557543,2,0.873724848293373,0.999999999955848
"rgs7bpa",1.79893749695774,5,0.876207103299324,0.999999999955848
"slc7a4",1.2053245367055,4,0.877221191894318,0.999999999955848
"immp2l",1.78226542646625,5,0.878377058683039,0.999999999955848
"FP236630.1",1.77682597854166,5,0.87908237466289,0.999999999955848
"ptx3a",0.257161285421284,2,0.879342646984412,0.999999999955848
"pcbp4",1.76883244284233,5,0.880116475032255,0.999999999955848
"gulp1b",1.75455070988192,5,0.88195689417947,0.999999999955848
"klhdc8b",0.251006708002865,2,0.882052806015697,0.999999999955848
"adgrl3.1",1.75131702867594,5,0.882372316177714,0.999999999955848
"bscl2l",1.17091388863076,4,0.882863845529255,0.999999999955848
"neto1l",0.248451560389935,2,0.883180413724244,0.999999999955848
"enpp2",1.16581152557153,4,0.883694809184332,0.999999999955848
"BX842669.1",0.246511604710477,2,0.884037494761647,0.999999999955848
"shisa3",1.16052132315706,4,0.884554763671478,0.999999999955848
"mcama",0.651395397838529,3,0.884572193969529,0.999999999955848
"si:ch211-113a14.19.4",1.73109434886623,5,0.884959348930972,0.999999999955848
"eif3s10",1.70260608650572,5,0.888571273504523,0.999999999955848
"zgc:173552.3",1.70205479797102,5,0.88864078829356,0.999999999955848
"rca2.2",1.69039096458687,5,0.890108103626412,0.999999999955848
"wnt9a",1.68006962363001,5,0.891401018669907,0.999999999955848
"CR762400.1",1.67807457392928,5,0.891650329214348,0.999999999955848
"trim2a",1.66114695105031,5,0.893757764764764,0.999999999955848
"cyp1c2",0.224126724480895,2,0.893987610647797,0.999999999955848
"wu:fj16a03",0.223793930799775,2,0.894136379738719,0.999999999955848
"si:ch211-255i3.4",1.65796941942893,5,0.894151767164457,0.999999999955848
"foxd5",0.223644487931328,2,0.894203193387579,0.999999999955848
"egr3",1.63825692231204,5,0.896584671716006,0.999999999955848
"pdgfc",1.6357764088148,5,0.896889416556422,0.999999999955848
"spock1",1.63196245436884,5,0.897357367139635,0.999999999955848
"nedd9",1.61814548195695,5,0.899046353159137,0.999999999955848
"f3b",1.61787115234373,5,0.899079787024127,0.999999999955848
"si:dkey-33c12.3",0.211885798095124,2,0.899476007546299,0.999999999955848
"crygmx",1.06610982330505,4,0.89961130464867,0.999999999955848
"xirp1",0.21003695704529,2,0.900307886072897,0.999999999955848
"sema5a",1.60263309966548,5,0.900930741122541,0.999999999955848
"CR855379.1",0.579413698848819,3,0.901128536308504,0.999999999955848
"nfixa",1.59359103299166,5,0.902023290696052,0.999999999955848
"BX537130.1",0.206028867744445,2,0.902113952390025,0.999999999955848
"CR954285.2",1.58861083557747,5,0.902623190347755,0.999999999955848
"BX001047.1",1.58856878603876,5,0.902628249873516,0.999999999955848
"ntm",0.198846336626897,2,0.905359507494255,0.999999999955848
"CU457819.1",1.56260324327732,5,0.905734313566746,0.999999999955848
"cadpsa",1.54510471099548,5,0.907806784237922,0.999999999955848
"heatr1",1.51088020223767,5,0.911810837112114,0.999999999955848
"si:ch73-139e5.4",0.529177243015277,3,0.912436099567329,0.999999999955848
"CU179643.1",0.97806171434963,4,0.913104104479381,0.999999999955848
"tafa5a",0.52286954774435,3,0.913839099390179,0.999999999955848
"cryba1b",0.517755911730075,3,0.914973553300303,0.999999999955848
"si:dkey-185m8.2",1.48077077266064,5,0.915278137787367,0.999999999955848
"alcama",1.47680698701334,5,0.915730663427127,0.999999999955848
"BX322792.1",0.510428778599679,3,0.916594353052672,0.999999999955848
"ENSDARG00000094627",0.509344594242889,3,0.916833700894349,0.999999999955848
"tenm3",1.45966653732761,5,0.917676827042314,0.999999999955848
"si:dkey-262k9.2",0.169002457576026,2,0.918970526156171,0.999999999955848
"zgc:123103",0.168946289482423,2,0.918996334929842,0.999999999955848
"cd276",1.44667790816761,5,0.919139927403772,0.999999999955848
"eva1a",1.40891595259141,5,0.923335484401722,0.999999999955848
"CU633785.1",0.159031160346531,2,0.923563630575126,0.999999999955848
"adrb3a",1.39961409019424,5,0.924355482538897,0.999999999955848
"esrrga",1.37078993158807,5,0.927481674773164,0.999999999955848
"lnx1",0.148456012597357,2,0.928459974983221,0.999999999955848
"si:dkeyp-41f9.4",0.454997025801361,3,0.928661092620472,0.999999999955848
"si:dkey-5n18.1",0.147072864610449,2,0.92910229583648,0.999999999955848
"foxf2b",1.35460035993007,5,0.929214339850875,0.999999999955848
"mpz",1.34620106821043,5,0.930106595079526,0.999999999955848
"galnt18b",0.857235881584384,4,0.930614238980039,0.999999999955848
"eps8b",0.445746551457207,3,0.930638332795212,0.999999999955848
"si:dkey-23a13.17",1.34039659545626,5,0.930720521938039,0.999999999955848
"si:dkey-239h2.3",1.32387801389441,5,0.932455575434011,0.999999999955848
"TENM2.1",0.137769254768631,2,0.933434366630491,0.999999999955848
"laptm5",0.834280445888539,4,0.933794104875041,0.999999999955848
"chd4a",1.30353463529408,5,0.934567547651496,0.999999999955848
"arhgef10lb",0.134539734377413,2,0.934942856888175,0.999999999955848
"si:ch73-359m17.5",0.13362365848014,2,0.935371194286339,0.999999999955848
"zgc:112234.1",0.133406087443943,2,0.935472954661251,0.999999999955848
"serp2",0.130390913188222,2,0.936884325260919,0.999999999955848
"pitx3",0.130360646398204,2,0.936898503608774,0.999999999955848
"neil3",1.27581231218725,5,0.937400782788729,0.999999999955848
"si:dkey-68o6.5",1.26306186212012,5,0.938686291330564,0.999999999955848
"adgrl1a",0.124903043403947,2,0.939458605063801,0.999999999955848
"CABZ01067348.1",1.25396889747225,5,0.939596200960641,0.999999999955848
"FAM135B",0.123887583911391,2,0.939935717254765,0.999999999955848
"plod2",1.23615017194896,5,0.941362591289815,0.999999999955848
"lamb2",1.23440001397314,5,0.9415348872066,0.999999999955848
"CR925802.1",1.21686584102402,5,0.943249117944636,0.999999999955848
"CR377229.1",0.755794092849645,4,0.944274294398045,0.999999999955848
"rbbp8",1.18746072934489,5,0.946074667332272,0.999999999955848
"crybb1l1",0.739392964191419,4,0.946383583511148,0.999999999955848
"erbb4b",0.736643622219253,4,0.946734316899078,0.999999999955848
"si:dkey-10f21.4",1.17014642218304,5,0.947709147038954,0.999999999955848
"crip1",1.16800988954488,5,0.947909318207937,0.999999999955848
"arhgap45b",0.105384304450282,2,0.94867201410258,0.999999999955848
"tnni1b",0.711670177257703,4,0.949881990564569,0.999999999955848
"gpr37b",0.348202341948515,3,0.950721983172514,0.999999999955848
"micu3b",0.34657248922108,3,0.951044113114705,0.999999999955848
"egr4",0.696707655578394,4,0.951734312910686,0.999999999955848
"znf536",1.11822466378467,5,0.952477872756491,0.999999999955848
"npr3",0.67606566763163,4,0.954247380033533,0.999999999955848
"pdgfrl",0.665915477321738,4,0.955464755508125,0.999999999955848
"cdkn1ca",0.659938770974703,4,0.956175828373641,0.999999999955848
"CR762407.2",1.0762617017779,5,0.956183231060136,0.999999999955848
"gpr143",0.654138080856228,4,0.956861846494572,0.999999999955848
"CR352292.1",1.05575440133128,5,0.957944613013355,0.999999999955848
"ankef1b",0.633267280966125,4,0.959296156503261,0.999999999955848
"cyp27c1",0.632805021915954,4,0.959349464441371,0.999999999955848
"twist2",0.0806395676440513,2,0.96048224335405,0.999999999955848
"pappaa",1.02149227622527,5,0.96081371134214,0.999999999955848
"rnf24",1.02112490321613,5,0.960843970524583,0.999999999955848
"kcnd2",0.0796912646265032,2,0.960937765443596,0.999999999955848
"alcamb",0.0775249109701806,2,0.961979194888728,0.999999999955848
"si:dkey-102g19.3",0.287973309246433,3,0.962274276068928,0.999999999955848
"abch1",0.287530271921118,3,0.962356382065413,0.999999999955848
"RIMBP2",0.590882419615642,4,0.96407144877852,0.999999999955848
"CR936442.1",0.976363539513282,5,0.964449598053477,0.999999999955848
"CT955962.3",0.0718395484490362,2,0.964717685603109,0.999999999955848
"phgdh",0.928025672879523,5,0.968159627661684,0.999999999955848
"si:ch211-136m16.8",0.550981747389713,4,0.968351855948359,0.999999999955848
"BX248108.1",0.546059414305602,4,0.968864945904857,0.999999999955848
"zfhx4",0.246382063018182,3,0.969775543139988,0.999999999955848
"hccsa.2",0.531383087402604,4,0.970374794498756,0.999999999955848
"cabp7b",0.0597601485311008,2,0.970561921920703,0.999999999955848
"FQ312024.1",0.890986313253427,5,0.970870766033013,0.999999999955848
"rasl10a",0.860063184051118,5,0.973045212468217,0.999999999955848
"foxg1d",0.0532550224412778,2,0.973723875199364,0.999999999955848
"kcnab2a",0.848031267884408,5,0.973869144119883,0.999999999955848
"mavs",0.052684656056548,2,0.974001604482555,0.999999999955848
"BX908750.1",0.0492359181346164,2,0.975682591521665,0.999999999955848
"runx3",0.776985118773231,5,0.978478020526837,0.999999999955848
"pcdh11.1",0.772864733983675,5,0.978731733741814,0.999999999955848
"pdlim3b",0.771643005630228,5,0.978806673242488,0.999999999955848
"tspan9a",0.760454296442386,5,0.979486826840975,0.999999999955848
"mtf2",0.727787064907162,5,0.981408920338033,0.999999999955848
"nes",0.409452908543487,4,0.981695674915183,0.999999999955848
"ahrra",0.0363459337183697,2,0.981991165740391,0.999999999955848
"has2",0.713891408866796,5,0.982197591368348,0.999999999955848
"CR854927.3",0.163139031049267,3,0.983308328898394,0.999999999955848
"cd28l",0.161294303338444,3,0.983581644493926,0.999999999955848
"ccdc136b.1",0.0303233030557513,2,0.98495270762329,0.999999999955848
"ptpro",0.151581815349279,3,0.984998805540944,0.999999999955848
"hs2st1b",0.644665067084775,5,0.985867029096414,0.999999999955848
"fam161a",0.355699206937859,4,0.985940572524526,0.999999999955848
"si:ch211-125o16.4",0.353125119537381,4,0.986131607102812,0.999999999955848
"ankrd13b",0.617296030061904,5,0.987197646810305,0.999999999955848
"plxnc1",0.337121930789791,4,0.987293500300224,0.999999999955848
"creb5a",0.614972537505667,5,0.987307459183917,0.999999999955848
"samd11",0.603367896379823,5,0.987848522911936,0.999999999955848
"apoa4a",0.0216324869803561,2,0.989242041739752,0.999999999955848
"emilin1a",0.303897275250815,4,0.989561204643948,0.999999999955848
"gdf7",0.116421558655202,3,0.989796454869291,0.999999999955848
"myh11a",0.556460949223093,5,0.989909821007021,0.999999999955848
"si:dkey-79d12.5",0.552578167195399,5,0.99007140365769,0.999999999955848
"zgc:173552.5",0.526561280175712,5,0.991118411634873,0.999999999955848
"msi2a",0.516602386478126,5,0.99150275887925,0.999999999955848
"sdhda",0.269929668792232,4,0.991671707139545,0.999999999955848
"cadm1b",0.255435154380759,4,0.992506387875656,0.999999999955848
"mmp17b",0.455609019368341,5,0.993658684686374,0.999999999955848
"slc25a47b",0.0839904119676094,3,0.993686841474159,0.999999999955848
"zgc:112265",0.0795330256831478,3,0.994174926469156,0.999999999955848
"ank2b",0.0754601713868756,3,0.994610045149487,0.999999999955848
"csrp1b",0.420006732552226,5,0.994760579644283,0.999999999955848
"dab1a",0.419928134090147,5,0.994762885496719,0.999999999955848
"BX649313.1",0.408606360253679,5,0.995089224897918,0.999999999955848
"btbd11a",0.402169209378192,5,0.995269634846603,0.999999999955848
"hist1h2a5",0.378988393113834,5,0.99588862013085,0.999999999955848
"CR382372.1",0.370840337382421,5,0.99609484033279,0.999999999955848
"cenpl",0.360762087341929,5,0.996341792107427,0.999999999955848
"CABZ01102039.1",0.00521199658477015,2,0.997397394373431,0.999999999955848
"mcf2a",0.295560152482917,5,0.997725754656034,0.999999999955848
"BX511025.1",0.287074365912863,5,0.997879137445429,0.999999999955848
"rflnb",0.00423863491555724,2,0.997882926709817,0.999999999955848
"pitpnm3",0.273043319676145,5,0.998119548632686,0.999999999955848
"rab44",0.00363051000097224,2,0.998186391578401,0.999999999955848
"phldb1a",0.101806070073955,4,0.998747577820321,0.999999999955848
"CT573344.1",0.0639976997155411,4,0.999498828350562,0.999999999955848
"tcap",1.21159659825617e-05,2,0.999993942035358,0.999999999955848
"slc17a9a",0.00522350752773573,4,0.999996595303808,0.999999999955848
"si:dkeyp-123h10.2",3.64580380575628e-06,2,0.999998177099759,0.999999999955848
"dmrt2b",2.63916283288978e-06,2,0.999998680419454,0.999999999955848
"BX663503.1",2.17883206090261e-07,2,0.999999891058403,0.999999999955848
"si:ch211-93e11.8",1.59596297620648e-07,2,0.999999920201854,0.999999999955848
"zgc:64065.1",1.02900199769288e-07,2,0.999999948549901,0.999999999955848
"CR396595.4",5.69954842212454e-08,2,0.999999971502258,0.999999999955848
"emx1",5.11315115001809e-09,2,0.999999997443424,0.999999999955848
"FP236457.1",4.68617995981905e-09,2,0.99999999765691,0.999999999955848
"CT573006.1",2.33775427615011e-09,2,0.999999998831123,0.999999999955848
"LO017955.1",1.99323359145839e-09,2,0.999999999003383,0.999999999955848
"abcb5",1.67096720729348e-09,2,0.999999999164516,0.999999999955848
"wnt8a.1",1.61545225347268e-09,2,0.999999999192274,0.999999999955848
"lpar6b",1.49031282327421e-09,2,0.999999999254844,0.999999999955848
"hsd11b2",1.47240118611464e-09,2,0.999999999263799,0.999999999955848
"jph1b",1.39096329494077e-09,2,0.999999999304518,0.999999999955848
"kcnn2",1.34837000741031e-09,2,0.999999999325815,0.999999999955848
"znf750",1.30773659200381e-09,2,0.999999999346132,0.999999999955848
"cd4-1",1.27020418036639e-09,2,0.999999999364898,0.999999999955848
"col6a3.1",1.26533312669471e-09,2,0.999999999367333,0.999999999955848
"si:dkeyp-92c9.4",1.23660352016279e-09,2,0.999999999381698,0.999999999955848
"card9",1.21764730398912e-09,2,0.999999999391176,0.999999999955848
"si:dkey-196h17.9",1.18278286610642e-09,2,0.999999999408609,0.999999999955848
"ubn1",1.14197240171134e-09,2,0.999999999429014,0.999999999955848
"hjv",1.13652448539057e-09,2,0.999999999431738,0.999999999955848
"BX927219.1",1.11900438678925e-09,2,0.999999999440498,0.999999999955848
"srd5a2b",1.1172626823922e-09,2,0.999999999441369,0.999999999955848
"ppp2r2cb",1.08152293863163e-09,2,0.999999999459239,0.999999999955848
"FO082779.2",1.06181409397645e-09,2,0.999999999469093,0.999999999955848
"gngt2a",1.05687376959039e-09,2,0.999999999471563,0.999999999955848
"zgc:163121",9.89055416854845e-10,2,0.999999999505472,0.999999999955848
"pax4",9.8863700983229e-10,2,0.999999999505682,0.999999999955848
"igfbp6b",9.80035268960074e-10,2,0.999999999509982,0.999999999955848
"ptprjb.1",9.58655980605646e-10,2,0.999999999520672,0.999999999955848
"olig2",9.54974647879135e-10,2,0.999999999522513,0.999999999955848
"FO704673.1",9.36325701549586e-10,2,0.999999999531837,0.999999999955848
"hoxc1a",9.29854366874455e-10,2,0.999999999535073,0.999999999955848
"acsl5",9.27072252707108e-10,2,0.999999999536464,0.999999999955848
"myhz1.1.1",8.9779593257004e-10,2,0.999999999551102,0.999999999955848
"AMDHD1",8.97598160879821e-10,2,0.999999999551201,0.999999999955848
"rnf152",8.90780813669296e-10,2,0.99999999955461,0.999999999955848
"lrrtm1",8.88007179916231e-10,2,0.999999999555996,0.999999999955848
"C18H19orf12.1",8.76301544105989e-10,2,0.999999999561849,0.999999999955848
"wnt10a",8.66291017074297e-10,2,0.999999999566854,0.999999999955848
"gorasp1b",8.63383730755112e-10,2,0.999999999568308,0.999999999955848
"bin2a",8.48727011015784e-10,2,0.999999999575636,0.999999999955848
"AL935186.3",8.31835546791863e-10,2,0.999999999584082,0.999999999955848
"cntnap1",8.15181108010234e-10,2,0.999999999592409,0.999999999955848
"retreg1",8.12396101796109e-10,2,0.999999999593802,0.999999999955848
"syt5a",7.99288765847611e-10,2,0.999999999600356,0.999999999955848
"zgc:92518",7.96124852460324e-10,2,0.999999999601938,0.999999999955848
"ly6m5",7.84910331231569e-10,2,0.999999999607545,0.999999999955848
"si:dkey-81e3.2",7.75628006127074e-10,2,0.999999999612186,0.999999999955848
"si:dkey-183k8.2",7.75373128055748e-10,2,0.999999999612313,0.999999999955848
"angptl3",7.55119633011845e-10,2,0.99999999962244,0.999999999955848
"fbxo32",7.25862471723877e-10,2,0.999999999637069,0.999999999955848
"s1pr5b",7.24140560001418e-10,2,0.99999999963793,0.999999999955848
"gabra2a",7.16244643043363e-10,2,0.999999999641878,0.999999999955848
"psma6l",6.97096156718148e-10,2,0.999999999651452,0.999999999955848
"si:dkey-239j18.3",6.56209853659726e-10,2,0.999999999671895,0.999999999955848
"si:ch73-250a16.5",6.45906687943919e-10,2,0.999999999677047,0.999999999955848
"nmu",6.30224107445096e-10,2,0.999999999684888,0.999999999955848
"hmx1",6.23898927389844e-10,2,0.999999999688051,0.999999999955848
"crygs3",6.22879206460672e-10,2,0.99999999968856,0.999999999955848
"calhm6",6.22679789063748e-10,2,0.99999999968866,0.999999999955848
"AL953865.1",6.14248511532314e-10,2,0.999999999692876,0.999999999955848
"wnt2",5.97718113531043e-10,2,0.999999999701141,0.999999999955848
"chrm2b",5.87099402300018e-10,2,0.99999999970645,0.999999999955848
"sgk2b",5.85387288772408e-10,2,0.999999999707306,0.999999999955848
"nkx2.1",5.80126633459915e-10,2,0.999999999709937,0.999999999955848
"igfn1.3",5.75978994144167e-10,2,0.99999999971201,0.999999999955848
"b3gat1a",5.72452045590201e-10,2,0.999999999713774,0.999999999955848
"si:ch73-93k15.5",5.41825592857272e-10,2,0.999999999729087,0.999999999955848
"si:ch211-197l9.2",5.0743108447701e-10,2,0.999999999746285,0.999999999955848
"nppb",5.03859199326231e-10,2,0.99999999974807,0.999999999955848
"FP015810.1",4.80602563067913e-10,2,0.999999999759699,0.999999999955848
"AL954187.1",4.43225063034505e-10,2,0.999999999778387,0.999999999955848
"si:ch1073-90m23.1",3.76181865909701e-10,2,0.999999999811909,0.999999999955848
"crispld1a",1.93483850773687e-10,2,0.999999999903258,0.999999999955848
"trh",1.34972089391789e-10,2,0.999999999932514,0.999999999955848
"hsf5",8.83042643124431e-11,2,0.999999999955848,0.999999999955848
"col18a1b",NA,NA,NA,NA
"CABZ01118738.1",NA,NA,NA,NA
"samd10a",NA,NA,NA,NA
"CFAP77",NA,NA,NA,NA
"CR354549.3",NA,NA,NA,NA
"stx11b.1",NA,NA,NA,NA
"gfra1b",NA,NA,NA,NA
"aste1a",NA,NA,NA,NA
"ppp2r2ca.1",NA,NA,NA,NA
"guca1c",NA,NA,NA,NA
"clrn2",NA,NA,NA,NA
"mpeg1.2",NA,NA,NA,NA
"cyp2x9",NA,NA,NA,NA
"mfsd6b",NA,NA,NA,NA
"mpeg1.1",NA,NA,NA,NA
